ref;speed;CSpeed;State0
1657;25;25;2
1658;22;22;2
1659;18;18;2
1660;14;14;2
1661;12;12;2
1662;8;10;2
1663;6;10;2
1664;6;10;2
1665;7;10;2
1666;8;10;2
1667;11;11;2
1668;14;14;2
1669;17;17;2
1670;19;19;2
1671;21;21;2
1672;24;24;2
1673;25;25;2
1674;28;28;2
1675;30;30;2
1676;31;31;2
1677;32;32;2
1678;34;34;2
1679;35;35;2
1680;36;36;2
1681;38;38;2
1682;39;39;2
1683;41;41;2
1684;42;42;2
1685;43;43;2
1686;44;44;2
1687;45;45;2
1688;46;46;2
1689;47;47;2
1690;47;47;2
1691;46;46;2
1692;44;44;2
1693;42;42;2
1694;42;42;2
1695;41;41;2
1696;41;41;2
1697;42;42;2
1698;41;41;2
1699;41;41;2
1700;41;41;2
1701;41;41;2
1702;41;41;2
1703;40;40;2
1704;38;38;2
1705;35;35;2
1706;32;32;2
1707;31;31;2
1708;30;30;2
1709;28;28;2
1710;27;27;2
1711;28;28;2
1712;28;28;2
1713;29;29;2
1714;29;29;2
1715;30;30;2
1716;30;30;2
1717;30;30;2
1718;31;31;2
1719;32;32;2
1720;32;32;2
1721;31;31;2
1722;31;31;2
1723;28;28;2
1724;25;25;2
1725;23;23;2
1726;21;21;2
1727;20;20;2
1728;17;17;2
1729;15;15;2
1730;13;13;2
1731;11;11;2
1732;9;9;1
1733;7;7;1
1734;8;8;1
1735;7;7;1
1736;8;8;1
1737;7;7;1
1738;7;7;1
1739;6;6;1
1740;6;6;1
1741;5;5;1
1742;5;5;1
1743;5;5;1
1744;3;3;1
1745;3;3;1
1746;2;2;1
1747;2;2;1
1748;2;2;1
1749;3;3;1
1750;2;2;1
1751;3;3;1
1752;3;3;1
1753;3;3;1
1754;3;3;1
1755;4;4;1
1756;3;3;1
1757;1;2;1
1758;0;2;1
1759;0;2;1
1760;3;3;1
1761;4;4;1
1762;1;2;1
1763;0;2;1
1764;0;2;1
1765;0;0;0
1766;0;0;0
1767;0;0;0
1768;0;0;0
1769;0;0;0
1770;0;0;0
1771;0;0;0
1772;0;0;0
1773;0;0;0
1774;0;0;0
1775;0;0;0
1776;0;0;0
1777;0;0;0
1778;0;0;0
1779;0;0;0
1780;0;0;0
1781;0;0;0
1782;0;0;0
1783;0;0;0
1784;0;0;0
1785;0;0;0
1786;0;0;0
1787;0;0;0
1788;0;0;0
1789;0;0;0
1790;0;0;0
1791;0;0;0
1792;0;0;0
1793;0;0;0
1794;0;0;0
1795;0;0;0
1796;0;0;0
1797;0;0;0
1798;0;0;0
1799;0;0;0
1800;0;0;0
1801;0;0;0
1802;0;0;0
1803;0;0;0
1804;0;0;0
1805;0;0;0
1806;0;0;0
1807;0;0;0
1808;0;0;0
1809;0;0;0
1810;0;0;0
1811;0;0;0
1812;0;0;0
1813;0;0;0
1814;0;0;0
1815;0;0;0
1816;0;0;0
1817;0;0;0
1818;0;0;0
1819;0;0;0
1820;0;0;0
1821;0;0;0
1822;0;0;0
1823;0;0;0
1824;0;0;0
1825;0;0;0
1826;0;0;0
1827;0;0;0
1828;0;0;0
1829;0;0;0
1830;0;2;1
1831;0;2;1
1832;0;2;1
1833;0;2;1
1834;0;2;1
1835;0;2;1
1836;0;2;1
1837;0;2;1
1838;0;2;1
1839;0;2;1
1840;0;2;1
1841;0;2;1
1842;0;2;1
1843;0;2;1
1844;0;2;1
1845;0;2;1
1846;0;2;1
1847;0;2;1
1848;0;2;1
1849;0;2;1
1850;0;2;1
1851;0;2;1
1852;0;2;1
1853;0;2;1
1854;0;2;1
1855;0;2;1
1856;2;2;1
1857;3;3;1
1858;5;5;1
1859;5;5;1
1860;6;6;1
1861;4;4;1
1862;4;4;1
1863;0;2;1
1864;1;2;1
1865;4;4;1
1866;6;6;1
1867;8;8;1
1868;8;8;1
1869;3;3;1
1870;2;2;1
1871;3;3;1
1872;2;2;1
1873;2;2;1
1874;0;2;1
1875;0;2;1
1876;1;2;1
1877;2;2;1
1878;2;2;1
1879;1;2;1
1880;0;2;1
1881;0;2;1
1882;1;0;0
1883;1;0;0
1884;1;0;0
1885;0;0;0
1886;0;0;0
1887;0;0;0
1888;0;0;0
1889;0;0;0
1890;1;0;0
1891;0;0;0
1892;1;0;0
1893;0;0;0
1894;0;0;0
1895;0;0;0
1896;0;0;0
1897;0;0;0
1898;0;0;0
1899;0;0;0
1900;0;0;0
1901;0;0;0
1902;0;0;0
1903;0;0;0
1904;0;0;0
1905;0;0;0
1906;0;0;0
1907;0;0;0
1908;0;0;0
1909;0;0;0
1910;0;0;0
1911;0;0;0
1912;0;0;0
1913;0;0;0
1914;0;0;0
1915;0;0;0
1916;0;0;0
1917;0;0;0
1918;0;0;0
1919;0;0;0
1920;0;0;0
1921;0;0;0
1922;0;0;0
1923;0;0;0
1924;0;0;0
1925;0;0;0
1926;0;0;0
1927;0;0;0
1928;0;0;0
1929;0;0;0
1930;0;0;0
1931;0;0;0
1932;0;0;0
1933;0;0;0
1934;0;0;0
1935;0;0;0
1936;0;0;0
1937;0;0;0
1938;0;0;0
1939;0;0;0
1940;0;0;0
1941;0;0;0
1942;0;0;0
1943;0;0;0
1944;0;0;0
1945;0;0;0
1946;0;0;0
1947;0;0;0
1948;0;0;0
1949;0;0;0
1950;0;0;0
1951;0;0;0
1952;0;0;0
1953;0;0;0
1954;0;0;0
1955;0;0;0
1956;0;0;0
1957;0;0;0
1958;0;0;0
1959;0;0;0
1960;0;0;0
1961;0;0;0
1962;0;0;0
1963;0;0;0
1964;0;0;0
1965;0;0;0
1966;0;0;0
1967;0;0;0
1968;0;0;0
1969;0;0;0
1970;0;0;0
1971;0;0;0
1972;0;0;0
1973;0;0;0
1974;0;0;0
1975;0;0;0
1976;0;0;0
1977;0;0;0
1978;0;0;0
1979;0;0;0
1980;0;0;0
1981;0;0;0
1982;0;0;0
1983;0;0;0
1984;0;0;0
1985;0;0;0
1986;0;0;0
1987;0;0;0
1988;0;0;0
1989;0;0;0
1990;0;0;0
1991;0;0;0
1992;0;0;0
1993;0;0;0
1994;0;0;0
1995;0;0;0
1996;0;0;0
1997;0;0;0
1998;0;0;0
1999;0;0;0
2000;0;0;0
2001;0;0;0
2002;1;0;0
2003;0;0;0
2004;0;0;0
2005;0;0;0
2006;0;0;0
2007;0;0;0
2008;0;2;1
2009;0;2;1
2010;0;2;1
2011;0;2;1
2012;0;2;1
2013;0;2;1
2014;0;2;1
2015;1;2;1
2016;0;2;1
2017;0;2;1
2018;0;2;1
2019;0;2;1
2020;1;2;1
2021;4;4;1
2022;1;2;1
2023;0;2;1
2024;0;2;1
2025;1;2;1
2026;2;2;1
2027;1;2;1
2028;0;2;1
2029;0;2;1
2030;0;2;1
2031;0;2;1
2032;0;10;2
2033;0;10;2
2034;0;10;2
2035;0;10;2
2036;0;10;2
2037;2;10;2
2038;3;10;2
2039;3;10;2
2040;2;10;2
2041;2;10;2
2042;2;10;2
2043;2;10;2
2044;4;10;2
2045;3;10;2
2046;5;10;2
2047;7;10;2
2048;10;10;2
2049;13;13;2
2050;17;17;2
2051;22;22;2
2052;24;24;2
2053;21;21;2
2054;18;18;2
2055;17;17;2
2056;20;20;2
2057;23;23;2
2058;27;27;2
2059;29;29;2
2060;32;32;2
2061;34;34;2
2062;37;37;2
2063;39;39;2
2064;40;40;2
2065;42;42;2
2066;43;43;2
2067;43;43;2
2068;41;41;2
2069;39;39;2
2070;37;37;2
2071;36;36;2
2072;36;36;2
2073;38;38;2
2074;39;39;2
2075;40;40;2
2076;42;42;2
2077;43;43;2
2078;46;46;2
2079;48;48;2
2080;50;50;2
2081;52;52;2
2082;53;53;2
2083;54;54;2
2084;56;56;2
2085;57;57;2
2086;58;58;2
2087;60;60;2
2088;60;60;2
2089;57;57;2
2090;54;54;2
2091;49;49;2
2092;46;46;2
2093;44;44;2
2094;41;41;2
2095;39;39;2
2096;37;37;2
2097;35;35;2
2098;33;33;2
2099;31;31;2
2100;28;28;2
2101;25;25;2
2102;24;24;2
2103;21;21;2
2104;17;17;2
2105;13;13;2
2106;11;11;2
2107;12;12;2
2108;0;10;2
2109;0;10;2
2110;0;10;2
2111;0;10;2
2112;0;10;2
2113;32;32;2
2114;34;34;2
2115;36;36;2
2116;38;38;2
2117;39;39;2
2118;41;41;2
2119;42;42;2
2120;43;43;2
2121;43;43;2
2122;42;42;2
2123;40;40;2
2124;38;38;2
2125;38;38;2
2126;38;38;2
2127;35;35;2
2128;29;29;2
2129;26;26;2
2130;24;24;2
2131;22;22;2
2132;21;21;2
2133;22;22;2
2134;23;23;2
2135;24;24;2
2136;25;25;2
2137;25;25;2
2138;26;26;2
2139;27;27;2
2140;28;28;2
2141;28;28;2
2142;29;29;2
2143;29;29;2
2144;30;30;2
2145;30;30;2
2146;30;30;2
2147;30;30;2
2148;28;28;2
2149;28;28;2
2150;27;27;2
2151;26;26;2
2152;25;25;2
2153;23;23;2
2154;20;20;2
2155;17;17;2
2156;15;15;2
2157;17;17;2
2158;17;17;2
2159;17;17;2
2160;17;17;2
2161;30;30;2
2162;33;33;2
2163;36;36;2
2164;38;38;2
2165;39;39;2
2166;39;39;2
2167;40;40;2
2168;40;40;2
2169;40;40;2
2170;39;39;2
2171;38;38;2
2172;36;36;2
2173;34;34;2
2174;32;32;2
2175;30;30;2
2176;28;28;2
2177;26;26;2
2178;24;24;2
2179;23;23;2
2180;21;21;2
2181;19;19;2
2182;18;18;2
2183;17;17;2
2184;16;16;2
2185;13;13;2
2186;11;11;2
2187;9;9;1
2188;7;7;1
2189;5;5;1
2190;4;4;1
2191;3;3;1
2192;1;2;1
2193;1;2;1
2194;0;2;1
2195;0;2;1
2196;0;2;1
2197;0;2;1
2198;0;2;1
2199;0;2;1
2200;1;2;1
2201;4;4;1
2202;5;5;1
2203;7;7;1
2204;6;6;1
2205;6;6;1
2206;6;6;1
2207;6;6;1
2208;7;7;1
2209;7;7;1
2210;7;7;1
2211;8;8;1
2212;8;8;1
2213;8;8;1
2214;9;9;1
2215;9;9;1
2216;9;9;1
2217;9;9;1
2218;10;10;2
2219;9;9;1
2220;9;9;1
2221;9;9;1
2222;8;8;1
2223;8;8;1
2224;7;7;1
2225;8;8;1
2226;9;9;1
2227;8;8;1
2228;9;9;1
2229;12;12;2
2230;13;13;2
2231;13;13;2
2232;13;13;2
2233;12;12;2
2234;11;11;2
2235;10;10;2
2236;10;10;2
2237;9;9;1
2238;8;8;1
2239;8;8;1
2240;9;9;1
2241;6;6;1
2242;7;7;1
2243;6;6;1
2244;7;7;1
2245;7;7;1
2246;7;7;1
2247;8;8;1
2248;9;9;1
2249;10;10;2
2250;9;9;1
2251;8;8;1
2252;6;6;1
2253;5;5;1
2254;3;3;1
2255;1;2;1
2256;1;2;1
2257;1;2;1
2258;2;2;1
2259;2;2;1
2260;1;2;1
2261;3;3;1
2262;5;5;1
2263;6;6;1
2264;7;7;1
2265;7;7;1
2266;6;6;1
2267;6;6;1
2268;6;6;1
2269;5;5;1
2270;5;5;1
2271;6;6;1
2272;5;5;1
2273;5;5;1
2274;5;5;1
2275;6;6;1
2276;5;5;1
2277;4;4;1
2278;2;2;1
2279;1;2;1
2280;0;2;1
2281;0;2;1
2282;0;2;1
2283;0;2;1
2284;0;2;1
2285;0;2;1
2286;0;2;1
2287;3;3;1
2288;3;3;1
2289;3;3;1
2290;4;4;1
2291;5;5;1
2292;5;5;1
2293;5;5;1
2294;6;6;1
2295;7;7;1
2296;7;7;1
2297;4;4;1
2298;6;6;1
2299;4;4;1
2300;3;3;1
2301;3;3;1
2302;2;2;1
2303;2;2;1
2304;2;2;1
2305;2;2;1
2306;2;2;1
2307;2;2;1
2308;3;3;1
2309;5;5;1
2310;6;6;1
2311;5;5;1
2312;6;6;1
2313;6;6;1
2314;7;7;1
2315;8;8;1
2316;7;7;1
2317;7;7;1
2318;7;7;1
2319;6;6;1
2320;6;6;1
2321;6;6;1
2322;6;6;1
2323;5;5;1
2324;6;6;1
2325;7;7;1
2326;7;7;1
2327;7;7;1
2328;7;7;1
2329;7;7;1
2330;7;7;1
2331;7;7;1
2332;7;7;1
2333;7;7;1
2334;7;7;1
2335;7;7;1
2336;7;7;1
2337;7;7;1
2338;7;7;1
2339;7;7;1
2340;7;7;1
2341;7;7;1
2342;6;6;1
2343;6;6;1
2344;7;7;1
2345;7;10;2
2346;7;10;2
2347;7;10;2
2348;8;10;2
2349;7;10;2
2350;6;10;2
2351;6;10;2
2352;7;10;2
2353;7;10;2
2354;9;10;2
2355;9;10;2
2356;9;10;2
2357;10;10;2
2358;10;10;2
2359;11;11;2
2360;10;10;2
2361;10;10;2
2362;10;10;2
2363;9;10;2
2364;7;10;2
2365;7;10;2
2366;8;10;2
2367;10;10;2
2368;11;11;2
2369;12;12;2
2370;14;14;2
2371;15;15;2
2372;16;16;2
2373;16;16;2
2374;15;15;2
2375;16;16;2
2376;16;16;2
2377;15;15;2
2378;16;16;2
2379;16;16;2
2380;16;16;2
2381;16;16;2
2382;16;16;2
2383;16;16;2
2384;16;16;2
2385;16;16;2
2386;18;18;2
2387;19;19;2
2388;21;21;2
2389;22;22;2
2390;23;23;2
2391;24;24;2
2392;25;25;2
2393;26;26;2
2394;27;27;2
2395;27;27;2
2396;28;28;2
2397;30;30;2
2398;31;31;2
2399;32;32;2
2400;34;34;2
2401;35;35;2
2402;36;36;2
2403;37;37;2
2404;38;38;2
2405;38;38;2
2406;39;39;2
2407;39;39;2
2408;38;38;2
2409;37;37;2
2410;37;37;2
2411;34;34;2
2412;31;31;2
2413;29;29;2
2414;25;25;2
2415;21;21;2
2416;19;19;2
2417;18;18;2
2418;16;16;2
2419;17;17;2
2420;18;18;2
2421;19;19;2
2422;21;21;2
2423;23;23;2
2424;26;26;2
2425;26;26;2
2426;23;23;2
2427;24;24;2
2428;24;24;2
2429;26;26;2
2430;28;28;2
2431;28;28;2
2432;29;29;2
2433;28;28;2
2434;27;27;2
2435;26;26;2
2436;25;25;2
2437;25;25;2
2438;24;24;2
2439;24;24;2
2440;24;24;2
2441;23;23;2
2442;23;23;2
2443;22;22;2
2444;22;22;2
2445;22;22;2
2446;22;22;2
2447;21;21;2
2448;21;21;2
2449;19;19;2
2450;18;18;2
2451;18;18;2
2452;17;17;2
2453;17;17;2
2454;18;18;2
2455;17;17;2
2456;18;18;2
2457;19;19;2
2458;13;13;2
2459;10;10;2
2460;9;9;1
2461;7;7;1
2462;6;6;1
2463;7;7;1
2464;6;6;1
2465;4;4;1
2466;3;3;1
2467;3;3;1
2468;2;2;1
2469;3;3;1
2470;2;2;1
2471;3;3;1
2472;2;2;1
2473;1;2;1
2474;1;2;1
2475;2;2;1
2476;2;2;1
2477;1;2;1
2478;2;2;1
2479;3;3;1
2480;2;2;1
2481;3;3;1
2482;3;3;1
2483;3;3;1
2484;3;3;1
2485;4;4;1
2486;5;5;1
2487;6;6;1
2488;4;4;1
2489;5;5;1
2490;6;6;1
2491;6;6;1
2492;7;7;1
2493;7;7;1
2494;8;8;1
2495;5;5;1
2496;3;3;1
2497;2;2;1
2498;3;3;1
2499;2;2;1
2500;5;5;1
2501;6;6;1
2502;8;8;1
2503;8;8;1
2504;8;8;1
2505;9;9;1
2506;8;8;1
2507;8;8;1
2508;10;10;2
2509;10;10;2
2510;10;10;2
2511;10;10;2
2512;9;9;1
2513;8;8;1
2514;8;8;1
2515;10;10;2
2516;10;10;2
2517;11;11;2
2518;11;11;2
2519;11;11;2
2520;9;9;1
2521;9;9;1
2522;10;10;2
2523;10;10;2
2524;10;10;2
2525;10;10;2
2526;9;9;1
2527;8;8;1
2528;8;8;1
2529;8;8;1
2530;5;5;1
2531;5;5;1
2532;5;5;1
2533;5;5;1
2534;4;4;1
2535;5;5;1
2536;4;4;1
2537;4;4;1
2538;4;4;1
2539;3;3;1
2540;3;3;1
2541;4;4;1
2542;4;4;1
2543;4;4;1
2544;3;3;1
2545;4;4;1
2546;4;4;1
2547;4;4;1
2548;4;4;1
2549;5;5;1
2550;4;4;1
2551;4;4;1
2552;4;4;1
2553;4;4;1
2554;3;3;1
2555;3;3;1
2556;3;3;1
2557;3;3;1
2558;3;3;1
2559;3;3;1
2560;2;2;1
2561;2;2;1
2562;3;3;1
2563;2;2;1
2564;1;2;1
2565;1;2;1
2566;1;2;1
2567;1;2;1
2568;1;2;1
2569;1;2;1
2570;1;2;1
2571;1;2;1
2572;3;3;1
2573;3;3;1
2574;0;2;1
2575;0;2;1
2576;0;2;1
2577;0;2;1
2578;0;2;1
2579;0;2;1
2580;0;2;1
2581;0;2;1
2582;0;2;1
2583;2;2;1
2584;3;3;1
2585;2;2;1
2586;0;2;1
2587;0;2;1
2588;0;2;1
2589;1;2;1
2590;4;4;1
2591;6;6;1
2592;9;9;1
2593;11;11;2
2594;12;12;2
2595;12;12;2
2596;13;13;2
2597;12;12;2
2598;11;11;2
2599;11;11;2
2600;11;11;2
2601;7;7;1
2602;6;6;1
2603;3;3;1
2604;1;2;1
2605;1;2;1
2606;0;2;1
2607;1;2;1
2608;3;3;1
2609;6;6;1
2610;8;8;1
2611;7;7;1
2612;8;8;1
2613;9;9;1
2614;9;9;1
2615;9;9;1
2616;9;9;1
2617;8;8;1
2618;8;8;1
2619;8;8;1
2620;6;6;1
2621;6;6;1
2622;5;5;1
2623;4;4;1
2624;4;4;1
2625;3;3;1
2626;3;3;1
2627;2;2;1
2628;1;2;1
2629;0;2;1
2630;0;2;1
2631;1;2;1
2632;0;2;1
2633;0;2;1
2634;0;2;1
2635;0;2;1
2636;1;2;1
2637;3;3;1
2638;6;6;1
2639;9;9;1
2640;10;10;2
2641;14;14;2
2642;15;15;2
2643;14;14;2
2644;14;14;2
2645;14;14;2
2646;13;13;2
2647;10;10;2
2648;7;7;1
2649;3;3;1
2650;0;2;1
2651;0;2;1
2652;0;2;1
2653;0;2;1
2654;0;2;1
2655;0;2;1
2656;1;2;1
2657;2;2;1
2658;3;3;1
2659;5;5;1
2660;7;7;1
2661;7;7;1
2662;6;6;1
2663;6;6;1
2664;6;6;1
2665;7;7;1
2666;5;5;1
2667;4;4;1
2668;4;4;1
2669;4;4;1
2670;3;3;1
2671;3;3;1
2672;3;3;1
2673;2;2;1
2674;3;3;1
2675;3;3;1
2676;2;2;1
2677;2;2;1
2678;2;2;1
2679;1;2;1
2680;0;2;1
2681;0;2;1
2682;0;2;1
2683;0;2;1
2684;1;2;1
2685;2;2;1
2686;2;2;1
2687;2;2;1
2688;2;2;1
2689;0;2;1
2690;0;2;1
2691;0;2;1
2692;1;2;1
2693;0;2;1
2694;0;2;1
2695;0;2;1
2696;0;2;1
2697;0;2;1
2698;0;2;1
2699;0;2;1
2700;0;2;1
2701;0;2;1
2702;0;2;1
2703;2;2;1
2704;2;2;1
2705;3;3;1
2706;3;3;1
2707;1;2;1
2708;3;3;1
2709;0;2;1
2710;1;2;1
2711;1;2;1
2712;2;2;1
2713;2;2;1
2714;2;2;1
2715;4;4;1
2716;4;4;1
2717;4;4;1
2718;4;4;1
2719;4;4;1
2720;6;6;1
2721;6;6;1
2722;6;6;1
2723;6;6;1
2724;7;7;1
2725;7;7;1
2726;7;7;1
2727;6;6;1
2728;6;6;1
2729;7;7;1
2730;8;8;1
2731;8;8;1
2732;6;6;1
2733;4;4;1
2734;0;2;1
2735;0;2;1
2736;0;2;1
2737;0;2;1
2738;0;2;1
2739;2;2;1
2740;0;2;1
2741;0;2;1
2742;0;2;1
2743;2;2;1
2744;2;2;1
2745;2;2;1
2746;2;2;1
2747;5;5;1
2748;4;4;1
2749;4;4;1
2750;5;5;1
2751;6;6;1
2752;6;6;1
2753;6;6;1
2754;6;6;1
2755;6;6;1
2756;6;6;1
2757;6;6;1
2758;7;7;1
2759;6;6;1
2760;6;6;1
2761;6;6;1
2762;5;5;1
2763;5;5;1
2764;4;4;1
2765;5;5;1
2766;5;5;1
2767;5;5;1
2768;5;5;1
2769;4;4;1
2770;2;2;1
2771;2;2;1
2772;2;2;1
2773;1;2;1
2774;1;2;1
2775;1;2;1
2776;1;2;1
2777;1;2;1
2778;0;2;1
2779;1;2;1
2780;0;2;1
2781;0;2;1
2782;0;2;1
2783;0;2;1
2784;2;2;1
2785;4;4;1
2786;7;7;1
2787;8;8;1
2788;8;8;1
2789;7;7;1
2790;7;7;1
2791;7;7;1
2792;6;6;1
2793;7;7;1
2794;8;8;1
2795;9;9;1
2796;6;6;1
2797;4;4;1
2798;0;2;1
2799;0;2;1
2800;0;2;1
2801;4;4;1
2802;6;6;1
2803;7;7;1
2804;5;5;1
2805;5;5;1
2806;3;3;1
2807;1;2;1
2808;0;2;1
2809;0;2;1
2810;0;2;1
2811;0;2;1
2812;0;2;1
2813;0;2;1
2814;0;0;0
2815;0;0;0
2816;0;0;0
2817;0;0;0
2818;0;0;0
2819;0;0;0
2820;0;0;0
2821;0;0;0
2822;0;0;0
2823;0;0;0
2824;0;0;0
2825;0;0;0
2826;0;0;0
2827;0;0;0
2828;0;0;0
2829;0;0;0
2830;0;0;0
2831;0;0;0
2832;0;0;0
2833;0;0;0
2834;0;0;0
2835;0;0;0
2836;0;0;0
2837;0;0;0
2838;0;0;0
2839;0;0;0
2840;0;0;0
2841;0;0;0
2842;0;0;0
2843;0;0;0
2844;0;0;0
2845;0;0;0
2846;0;0;0
2847;0;0;0
2848;0;0;0
2849;0;0;0
2850;0;0;0
2851;0;0;0
2852;0;0;0
2853;0;0;0
2854;0;0;0
2855;0;0;0
2856;0;0;0
2857;0;0;0
2858;0;0;0
2859;0;0;0
2860;0;0;0
2861;0;0;0
2862;0;0;0
2863;0;0;0
2864;0;0;0
2865;0;0;0
2866;0;0;0
2867;0;0;0
2868;0;0;0
2869;0;0;0
2870;0;0;0
2871;0;0;0
2872;0;0;0
2873;0;0;0
2874;0;0;0
2875;0;0;0
2876;0;0;0
2877;0;0;0
2878;0;0;0
2879;0;0;0
2880;0;0;0
2881;0;0;0
2882;0;0;0
2883;0;0;0
2884;0;0;0
2885;0;0;0
2886;0;0;0
2887;0;0;0
2888;0;0;0
2889;0;0;0
2890;0;0;0
2891;0;0;0
2892;0;0;0
2893;0;0;0
2894;0;0;0
2895;0;0;0
2896;0;0;0
2897;0;0;0
2898;0;0;0
2899;0;0;0
2900;0;0;0
2901;0;0;0
2902;0;0;0
2903;0;0;0
2904;0;0;0
2905;0;0;0
2906;0;0;0
2907;0;0;0
2908;0;0;0
2909;0;0;0
2910;0;0;0
2911;0;0;0
2912;0;0;0
2913;0;0;0
2914;0;0;0
2915;0;0;0
2916;0;0;0
2917;0;0;0
2918;0;0;0
2919;0;0;0
2920;0;0;0
2921;0;0;0
2922;0;0;0
2923;0;0;0
2924;0;0;0
2925;0;0;0
2926;0;0;0
2927;0;0;0
2928;0;0;0
2929;0;0;0
2930;0;0;0
2931;0;0;0
2932;0;0;0
2933;0;0;0
2934;0;0;0
2935;0;0;0
2936;0;0;0
2937;0;0;0
2938;0;0;0
2939;0;0;0
2940;0;0;0
2941;0;0;0
2942;0;0;0
2943;0;0;0
2944;0;0;0
2945;0;0;0
2946;0;0;0
2947;0;0;0
2948;0;0;0
2949;0;0;0
2950;0;0;0
2951;0;0;0
2952;0;0;0
2953;0;0;0
2954;0;0;0
2955;0;0;0
2956;0;0;0
2957;0;0;0
2958;0;0;0
2959;0;0;0
2960;0;0;0
2961;0;0;0
2962;0;0;0
2963;0;0;0
2964;0;0;0
2965;0;0;0
2966;0;0;0
2967;0;0;0
2968;0;0;0
2969;0;0;0
2970;0;0;0
2971;0;0;0
2972;0;0;0
2973;0;0;0
2974;0;0;0
2975;0;0;0
2976;0;0;0
2977;0;0;0
2978;0;0;0
2979;0;0;0
2980;0;0;0
2981;0;0;0
2982;0;0;0
2983;0;0;0
2984;0;0;0
2985;0;0;0
2986;0;0;0
2987;0;0;0
2988;0;0;0
2989;0;0;0
2990;0;0;0
2991;0;0;0
2992;0;0;0
2993;0;0;0
2994;0;0;0
2995;0;0;0
2996;0;0;0
2997;0;0;0
2998;0;0;0
2999;0;0;0
3000;0;0;0
3001;0;0;0
3002;0;0;0
3003;1;2;1
3004;0;2;1
3005;0;2;1
3006;0;2;1
3007;0;2;1
3008;0;2;1
3009;0;2;1
3010;0;2;1
3011;0;2;1
3012;0;2;1
3013;0;2;1
3014;0;2;1
3015;0;2;1
3016;0;2;1
3017;0;2;1
3018;0;2;1
3019;0;2;1
3020;0;2;1
3021;0;2;1
3022;0;2;1
3023;0;2;1
3024;0;2;1
3025;0;2;1
3026;0;2;1
3027;0;2;1
3028;0;10;2
3029;0;10;2
3030;2;10;2
3031;5;10;2
3032;8;10;2
3033;12;12;2
3034;13;13;2
3035;9;10;2
3036;7;10;2
3037;7;10;2
3038;7;10;2
3039;7;10;2
3040;7;10;2
3041;8;10;2
3042;9;10;2
3043;10;10;2
3044;11;11;2
3045;10;10;2
3046;13;13;2
3047;15;15;2
3048;18;18;2
3049;22;22;2
3050;23;23;2
3051;24;24;2
3052;24;24;2
3053;23;23;2
3054;20;20;2
3055;20;20;2
3056;18;18;2
3057;17;17;2
3058;18;18;2
3059;18;18;2
3060;18;18;2
3061;19;19;2
3062;19;19;2
3063;19;19;2
3064;19;19;2
3065;20;20;2
3066;20;20;2
3067;19;19;2
3068;19;19;2
3069;18;18;2
3070;19;19;2
3071;19;19;2
3072;18;18;2
3073;17;17;2
3074;14;14;2
3075;11;11;2
3076;9;10;2
3077;7;10;2
3078;6;10;2
3079;4;10;2
3080;5;10;2
3081;6;6;1
3082;9;9;1
3083;10;10;2
3084;10;10;2
3085;9;9;1
3086;8;8;1
3087;8;8;1
3088;8;8;1
3089;8;8;1
3090;7;7;1
3091;7;7;1
3092;8;8;1
3093;8;8;1
3094;9;9;1
3095;9;9;1
3096;8;8;1
3097;7;7;1
3098;5;5;1
3099;5;5;1
3100;5;5;1
3101;6;6;1
3102;7;7;1
3103;8;8;1
3104;10;10;2
3105;10;10;2
3106;13;13;2
3107;12;12;2
3108;11;11;2
3109;10;10;2
3110;8;8;1
3111;7;7;1
3112;10;10;2
3113;10;10;2
3114;8;8;1
3115;4;4;1
3116;3;3;1
3117;2;2;1
3118;1;2;1
3119;0;2;1
3120;0;2;1
3121;0;2;1
3122;0;2;1
3123;0;2;1
3124;0;2;1
3125;0;0;0
3126;3;0;0
3127;2;0;0
3128;0;0;0
3129;0;0;0
3130;0;0;0
3131;0;0;0
3132;0;0;0
3133;0;0;0
3134;0;0;0
3135;0;0;0
3136;0;0;0
3137;0;0;0
3138;0;0;0
3139;0;0;0
3140;0;0;0
3141;0;0;0
3142;0;0;0
3143;0;0;0
3144;0;0;0
3145;0;0;0
3146;0;0;0
3147;0;0;0
3148;0;0;0
3149;0;0;0
3150;0;0;0
3151;0;0;0
3152;0;0;0
3153;0;0;0
3154;0;0;0
3155;0;0;0
3156;0;0;0
3157;0;0;0
3158;0;0;0
3159;0;0;0
3160;0;0;0
3161;0;0;0
3162;0;0;0
3163;0;0;0
3164;0;0;0
3165;0;0;0
3166;0;0;0
3167;0;0;0
3168;0;0;0
3169;0;0;0
3170;0;0;0
3171;0;0;0
3172;0;0;0
3173;0;0;0
3174;0;0;0
3175;0;0;0
3176;0;0;0
3177;0;0;0
3178;0;0;0
3179;0;0;0
3180;0;0;0
3181;0;0;0
3182;0;0;0
3183;0;0;0
3184;0;0;0
3185;0;0;0
3186;0;0;0
3187;0;2;1
3188;0;2;1
3189;0;2;1
3190;0;2;1
3191;0;2;1
3192;0;2;1
3193;0;2;1
3194;0;2;1
3195;0;2;1
3196;0;2;1
3197;0;2;1
3198;0;2;1
3199;0;2;1
3200;1;2;1
3201;5;5;1
3202;5;5;1
3203;1;2;1
3204;0;2;1
3205;0;2;1
3206;0;2;1
3207;0;2;1
3208;0;2;1
3209;0;2;1
