Times;Class_based_Speed;First_Classification;Snd_Classification;Heuristic_correction;States_REAL;States_Simio;Speed(km/h)
4040;1;2;1;1;1;1;2
4041;1;2;1;1;1;1;2
4042;1;2;1;1;1;1;2
4043;1;2;1;1;1;1;3
4044;1;2;1;1;1;1;4
4045;1;2;1;1;1;1;6
4046;1;2;1;1;1;1;8
4047;1;2;1;1;1;1;8
4048;0;2;1;1;1;1;10
4049;0;2;1;1;1;1;13
4050;0;2;1;1;1;1;13
4051;0;2;1;1;1;1;15
4052;0;2;1;1;1;1;15
4053;0;2;1;1;1;1;17
4054;0;2;1;1;1;1;20
4055;0;2;1;1;1;1;20
4056;0;2;1;1;1;1;20
4057;0;2;1;1;1;1;21
4058;0;2;1;1;1;1;18
4059;0;2;1;1;1;1;17
4060;0;2;1;1;1;1;20
4061;0;2;1;1;1;1;19
4062;0;2;1;1;1;1;19
4063;0;2;1;1;1;1;19
4064;0;2;1;1;1;1;18
4065;0;2;1;1;1;1;19
4066;0;2;1;1;1;1;19
4067;0;2;1;1;1;1;19
4068;0;2;1;1;1;1;18
4069;0;2;1;1;1;1;13
4070;0;2;1;1;1;1;14
4071;0;2;1;1;1;1;13
4072;0;2;1;1;1;1;15
4073;0;2;1;1;1;1;15
4074;0;2;1;1;0;0;14
4075;0;2;1;1;0;0;15
4076;0;2;1;1;0;0;14
4077;0;2;1;1;0;0;11
4078;1;1;1;1;0;0;8
4079;1;1;1;1;0;0;7
4080;1;1;1;1;0;0;5
4081;1;1;1;1;0;0;4
4082;1;1;1;1;0;0;2
4083;1;1;1;1;0;0;1
4084;0;1;1;1;0;0;0
4085;0;1;1;1;0;0;0
4086;0;1;1;1;0;0;0
4087;0;1;1;1;0;0;0
4088;0;1;1;1;0;0;0
4089;0;1;1;1;0;0;0
4090;0;1;1;1;0;0;0
4091;0;0;0;0;0;0;0
4092;0;0;0;0;0;0;0
4093;1;0;0;0;0;0;1
4094;0;0;0;0;0;0;0
4095;0;0;0;0;0;0;0
4096;1;0;0;0;0;0;1
4097;0;0;0;0;0;0;0
4098;0;0;0;0;0;0;0
4099;0;0;0;0;0;0;0
4100;0;0;0;0;0;0;0
4101;0;0;0;0;0;0;0
4102;1;0;0;0;0;0;1
4103;0;0;0;0;0;0;0
4104;0;0;0;0;0;0;0
4105;0;0;0;0;0;0;0
4106;0;0;0;0;0;0;0
4107;0;0;0;0;0;0;0
4108;0;0;0;0;0;0;0
4109;0;0;0;0;0;0;0
4110;0;0;0;0;0;0;0
4111;0;0;0;0;0;0;0
4112;0;0;0;0;0;0;0
4113;0;0;0;0;0;0;0
4114;1;0;0;0;0;0;1
4115;1;0;0;0;0;0;1
4116;1;0;0;0;0;0;1
4117;0;0;0;0;0;0;0
4118;0;0;0;0;0;0;0
4119;1;0;0;0;0;0;1
4120;0;0;0;0;0;0;0
4121;0;0;0;0;0;0;0
4122;0;0;0;0;0;0;0
4123;0;0;0;0;0;0;0
4124;0;0;0;0;0;0;0
4125;0;0;0;0;0;0;0
4126;1;0;0;0;0;0;1
4127;0;0;0;0;0;0;0
4128;0;0;0;0;0;0;0
4129;0;0;0;0;0;0;0
4130;0;0;0;0;0;0;0
4131;0;0;0;0;0;0;0
4132;0;0;0;0;0;0;0
4133;0;0;0;0;0;0;0
4134;0;0;0;0;0;0;0
4135;0;0;0;0;0;0;0
4136;0;0;0;0;0;0;0
4137;0;0;0;0;0;0;0
4138;0;0;0;0;0;0;0
4139;0;0;0;0;0;0;0
4140;0;0;0;0;0;0;0
4141;0;0;0;0;0;0;0
4142;0;0;0;0;0;0;0
4143;0;0;0;0;0;0;0
4144;0;0;0;0;0;0;0
4145;0;0;0;0;0;0;0
4146;0;0;0;0;0;0;0
4147;0;0;0;0;0;0;0
4148;0;0;0;0;0;0;0
4149;0;0;0;0;0;0;0
4150;0;0;0;0;0;0;0
4151;0;0;0;0;0;0;0
4152;0;0;0;0;0;0;0
4153;0;0;0;0;0;0;0
4154;0;0;0;0;0;0;0
4155;0;0;0;0;0;0;0
4156;0;0;0;0;0;0;0
4157;0;0;0;0;0;0;0
4158;0;0;0;0;0;0;0
4159;0;0;0;0;0;0;0
4160;0;0;0;0;0;0;0
4161;0;0;0;0;0;0;0
4162;0;0;0;0;0;0;0
4163;0;0;0;0;0;0;0
4164;0;0;0;0;0;0;0
4165;0;0;0;0;1;1;0
4166;0;0;0;0;1;1;0
4167;0;0;0;0;1;1;0
4168;0;0;0;0;1;1;0
4169;0;0;0;0;1;1;0
4170;0;0;0;0;1;1;0
4171;0;0;0;0;1;1;0
4172;1;0;0;0;1;1;1
4173;0;0;0;0;1;1;0
4174;0;0;0;0;1;1;0
4175;0;0;0;0;1;1;0
4176;1;0;0;0;1;1;2
4177;0;0;0;0;1;1;0
4178;0;0;0;0;1;1;0
4179;0;0;0;0;1;1;0
4180;0;0;0;0;1;1;0
4181;0;0;0;0;1;1;0
4182;0;1;1;1;1;1;0
4183;1;1;1;1;1;1;1
4184;0;1;1;1;1;1;0
4185;0;1;1;1;1;1;0
4186;1;1;1;1;1;1;1
4187;0;1;1;1;1;1;0
4188;0;1;1;1;1;1;0
4189;1;1;1;1;1;1;1
4190;0;1;1;1;1;1;0
4191;0;1;1;1;1;1;0
4192;0;1;1;1;1;1;0
4193;1;1;1;1;1;1;1
4194;0;1;1;1;1;1;0
4195;0;1;1;1;1;1;0
4196;0;1;1;1;1;1;0
4197;0;1;1;1;1;1;0
4198;1;1;1;1;1;1;1
4199;0;1;1;1;1;1;0
4200;1;1;1;1;1;1;2
4201;0;1;1;1;1;1;0
4202;0;1;1;1;1;1;0
4203;0;1;1;1;1;1;0
4204;0;1;1;1;1;1;0
4205;0;1;1;1;1;1;0
4206;1;1;1;1;1;1;1
4207;0;1;1;1;1;1;0
4208;0;1;1;1;1;1;0
4209;0;1;1;1;1;1;0
4210;1;1;1;1;1;1;3
4211;1;1;1;1;1;1;2
4212;1;1;1;1;1;1;1
4213;1;1;1;1;1;1;1
4214;0;1;1;1;1;1;0
4215;1;1;1;1;1;1;2
4216;1;1;1;1;1;1;2
4217;0;1;1;1;1;1;0
4218;0;1;1;1;1;1;0
4219;0;1;1;1;1;1;0
4220;0;1;1;1;1;1;0
4221;0;1;1;1;1;1;0
4222;1;1;1;1;1;1;1
4223;1;1;1;1;1;1;2
4224;1;1;1;1;1;1;2
4225;1;1;1;1;1;1;2
4226;1;1;1;1;1;1;1
4227;1;1;1;1;1;1;1
4228;0;1;1;1;1;1;0
4229;1;1;1;1;1;1;1
4230;1;1;1;1;1;1;2
4231;0;1;1;1;1;1;0
4232;1;1;1;1;1;1;1
4233;1;1;1;1;1;1;2
4234;1;1;1;1;1;1;3
4235;1;1;1;1;1;1;4
4236;1;1;1;1;1;1;4
4237;1;1;1;1;1;1;4
4238;1;1;1;1;1;1;5
4239;1;1;1;1;1;1;6
4240;1;1;1;1;1;1;8
4241;1;1;1;1;1;1;7
4242;1;1;1;1;1;1;6
4243;1;1;1;1;1;1;6
4244;1;1;1;1;1;1;5
4245;1;1;1;1;1;1;5
4246;1;1;1;1;1;1;6
4247;1;1;1;1;1;1;8
4248;1;1;1;1;1;1;7
4249;1;1;1;1;1;1;2
4250;1;1;1;1;1;1;1
4251;0;1;1;1;1;1;0
4252;0;1;1;1;1;1;0
4253;0;1;1;1;1;1;0
4254;0;1;1;1;1;1;0
4255;1;1;1;1;1;1;3
4256;1;1;1;1;1;1;1
4257;0;1;1;1;1;1;0
4258;1;1;1;1;1;1;2
4259;0;1;1;1;1;1;0
4260;0;1;1;1;1;1;0
4261;0;1;1;1;1;1;0
4262;0;1;1;1;1;1;0
4263;0;1;1;1;1;1;0
4264;1;1;1;1;1;1;1
4265;1;1;1;1;1;1;1
4266;0;1;1;1;1;1;0
4267;1;1;1;1;1;1;1
4268;1;1;1;1;1;1;4
4269;1;1;1;1;1;1;6
4270;1;1;1;1;1;1;5
4271;1;1;1;1;1;1;4
4272;1;1;1;1;1;1;4
4273;1;1;1;1;1;1;5
4274;1;1;1;1;1;1;5
4275;1;1;1;1;1;1;3
4276;1;1;1;1;1;1;6
4277;1;1;1;1;1;1;6
4278;1;1;1;1;1;1;6
4279;1;1;1;1;1;1;4
4280;1;1;1;1;1;1;2
4281;1;1;1;1;1;1;3
4282;1;1;1;1;1;1;6
4283;1;1;1;1;1;1;6
4284;1;1;1;1;1;1;9
4285;0;2;1;1;1;1;13
4286;0;2;1;1;1;1;14
4287;0;2;1;1;1;1;15
4288;0;2;1;1;1;1;14
4289;0;2;1;1;1;1;11
4290;1;1;1;1;1;1;9
4291;1;1;1;1;1;1;8
4292;1;1;1;1;1;1;6
4293;1;1;1;1;1;1;6
4294;1;1;1;1;1;1;5
4295;1;1;1;1;1;1;6
4296;1;1;1;1;1;1;5
4297;1;1;1;1;1;1;6
4298;1;1;1;1;1;1;7
4299;1;1;1;1;1;1;8
4300;1;1;1;1;1;1;9
4301;0;2;1;1;1;1;10
4302;1;1;1;1;1;1;9
4303;1;1;1;1;1;1;8
4304;1;1;1;1;1;1;7
4305;1;1;1;1;1;1;6
4306;1;1;1;1;1;1;6
4307;1;1;1;1;1;1;7
4308;1;1;1;1;1;1;5
4309;1;1;1;1;1;1;3
4310;1;1;1;1;1;1;7
4311;1;1;1;1;1;1;6
4312;1;1;1;1;1;1;9
4313;1;1;1;1;1;1;8
4314;1;1;1;1;1;1;5
4315;1;1;1;1;1;1;5
4316;1;1;1;1;1;1;5
4317;1;1;1;1;1;1;7
4318;1;1;1;1;1;1;9
4319;0;2;1;1;1;0;12
4320;0;2;1;1;1;0;11
4321;0;2;1;1;1;0;10
4322;0;2;1;1;1;0;10
4323;0;2;1;1;1;0;10
4324;1;1;1;1;1;0;8
4325;1;1;1;1;1;0;9
4326;1;1;1;1;1;0;2
4327;1;1;1;1;1;0;1
4328;0;1;1;1;1;0;0
4329;1;1;1;1;1;0;3
4330;1;1;1;1;1;1;1
4331;0;1;1;1;1;1;0
4332;1;1;1;1;1;1;1
4333;1;1;1;1;1;1;1
4334;1;1;1;1;1;1;1
4335;1;1;1;1;1;1;1
4336;1;1;1;1;1;1;1
4337;0;0;0;1;1;1;0
4338;0;0;0;1;1;1;0
4339;0;0;0;1;1;1;0
4340;0;0;0;1;1;1;0
4341;1;0;0;1;1;1;4
4342;0;0;0;1;1;1;0
4343;0;0;0;1;1;1;0
4344;0;0;0;1;1;1;0
4345;0;0;0;1;1;1;0
4346;0;0;0;1;1;1;0
4347;0;0;0;1;1;1;0
4348;0;1;1;1;1;1;0
4349;0;1;1;1;1;1;0
4350;0;1;1;1;1;1;0
4351;0;1;1;1;1;1;0
4352;0;1;1;1;1;1;0
4353;0;1;1;1;1;1;0
4354;0;1;1;1;1;1;0
4355;0;1;1;1;1;1;0
4356;0;1;1;1;1;1;0
4357;0;1;1;1;1;1;0
4358;0;1;1;1;1;1;0
4359;0;1;1;1;1;1;0
4360;1;1;1;1;1;1;1
4361;0;1;1;1;1;1;0
4362;0;1;1;1;1;1;0
4363;1;1;1;1;1;1;1
4364;0;1;1;1;1;1;0
4365;0;1;1;1;1;1;0
4366;0;1;1;1;1;1;0
4367;0;1;1;1;1;1;0
4368;0;1;1;1;1;1;0
4369;0;1;1;1;1;1;0
4370;0;1;1;1;1;1;0
4371;0;1;1;1;1;1;0
4372;0;1;1;1;1;1;0
4373;1;1;1;1;1;1;2
4374;1;1;1;1;1;1;1
4375;1;1;1;1;1;1;2
4376;1;1;1;1;1;1;2
4377;1;1;1;1;1;1;2
4378;1;1;1;1;1;1;3
4379;1;1;1;1;1;1;3
4380;1;1;1;1;1;1;4
4381;1;1;1;1;1;1;3
4382;1;1;1;1;1;1;5
4383;1;1;1;1;1;1;5
4384;0;1;1;1;1;1;0
4385;1;1;1;1;1;1;1
4386;1;1;1;1;1;1;3
4387;1;1;1;1;1;1;2
4388;1;1;1;1;1;1;2
4389;1;1;1;1;1;1;2
4390;1;1;1;1;1;1;2
4391;1;1;1;1;1;1;3
4392;1;1;1;1;1;1;4
4393;1;1;1;1;1;1;3
4394;1;1;1;1;1;1;4
4395;1;1;1;1;1;1;4
4396;1;1;1;1;1;1;3
4397;1;1;1;1;1;1;4
4398;1;1;1;1;1;1;3
4399;1;1;1;1;1;1;3
4400;1;1;1;1;1;1;4
4401;1;1;1;1;1;1;3
4402;1;1;1;1;1;1;1
4403;1;1;1;1;1;1;2
4404;1;1;1;1;1;1;3
4405;1;1;1;1;1;1;4
4406;1;1;1;1;1;1;3
4407;1;1;1;1;1;1;4
4408;1;1;1;1;1;1;4
4409;1;1;1;1;1;1;3
4410;1;1;1;1;1;1;3
4411;1;1;1;1;1;1;5
4412;1;1;1;1;1;1;7
4413;1;1;1;1;1;1;6
4414;1;1;1;1;1;1;4
4415;1;1;1;1;1;1;3
4416;1;1;1;1;1;1;5
4417;1;1;1;1;1;1;4
4418;1;1;1;1;1;1;5
4419;1;1;1;1;1;1;4
4420;1;1;1;1;1;1;4
4421;1;1;1;1;1;1;4
4422;1;1;1;1;1;1;4
4423;1;1;1;1;1;1;4
4424;1;1;1;1;1;1;5
4425;1;1;1;1;1;1;4
4426;1;1;1;1;1;1;4
4427;1;1;1;1;1;1;5
4428;1;1;1;1;1;1;4
4429;1;1;1;1;1;1;3
4430;1;1;1;1;1;1;3
4431;1;1;1;1;1;1;3
4432;1;1;1;1;1;1;4
4433;1;1;1;1;1;1;4
4434;1;1;1;1;1;1;4
4435;1;1;1;1;1;1;4
4436;1;1;1;1;1;1;5
4437;1;1;1;1;1;1;6
4438;1;1;1;1;1;1;6
4439;1;1;1;1;1;1;5
4440;1;1;1;1;1;1;3
4441;1;1;1;1;1;1;2
4442;1;1;1;1;1;1;2
4443;1;1;1;1;1;1;2
4444;1;1;1;1;1;1;2
4445;1;1;1;1;1;1;2
4446;1;1;1;1;1;1;1
4447;0;1;1;1;1;1;0
4448;0;1;1;1;1;1;0
4449;0;1;1;1;1;1;0
4450;0;1;1;1;1;1;0
4451;1;1;1;1;1;1;1
4452;0;1;1;1;1;1;0
4453;0;1;1;1;1;1;0
4454;0;1;1;1;1;1;0
4455;1;1;1;1;1;1;1
4456;0;1;1;1;1;1;0
4457;0;1;1;1;1;1;0
4458;1;1;1;1;1;1;2
4459;0;1;1;1;1;1;0
4460;0;1;1;1;1;1;0
4461;0;1;1;1;1;1;0
4462;1;1;1;1;1;1;1
4463;1;1;1;1;1;1;1
4464;1;1;1;1;1;1;1
4465;0;1;1;1;1;1;0
4466;0;1;1;1;1;1;0
4467;0;1;1;1;1;1;0
4468;1;1;1;1;1;1;2
4469;1;1;1;1;1;1;1
4470;1;1;1;1;1;1;2
4471;1;1;1;1;1;1;2
4472;1;1;1;1;1;1;2
4473;1;1;1;1;1;1;2
4474;1;1;1;1;1;1;2
4475;1;1;1;1;1;1;1
4476;1;1;1;1;1;1;1
4477;1;1;1;1;1;1;1
4478;0;1;1;1;1;1;0
4479;1;1;1;1;1;1;1
4480;0;1;1;1;1;1;0
4481;0;1;1;1;1;1;0
4482;0;1;1;1;1;1;0
4483;1;1;1;1;1;1;1
4484;1;1;1;1;1;1;2
4485;1;1;1;1;1;1;2
4486;1;1;1;1;1;1;3
4487;1;1;1;1;1;1;3
4488;1;1;1;1;1;1;3
4489;1;1;1;1;1;1;2
4490;1;1;1;1;1;1;2
4491;1;1;1;1;1;1;4
4492;1;1;1;1;1;1;3
4493;1;1;1;1;1;1;2
4494;0;1;1;1;1;1;0
4495;1;1;1;1;1;1;2
4496;1;1;1;1;1;1;2
4497;1;1;1;1;1;1;1
4498;1;1;1;1;1;1;1
4499;1;1;1;1;1;1;1
4500;1;1;1;1;1;1;1
4501;1;1;1;1;1;1;1
4502;1;1;1;1;1;1;1
4503;1;1;1;1;1;1;2
4504;1;1;1;1;1;1;2
4505;1;1;1;1;1;1;1
4506;1;1;1;1;1;1;2
4507;1;1;1;1;1;1;2
4508;1;1;1;1;1;1;1
4509;1;1;1;1;1;1;1
4510;1;1;1;1;1;1;1
4511;1;1;1;1;1;1;1
4512;1;1;1;1;1;1;2
4513;1;1;1;1;1;1;1
4514;1;1;1;1;1;1;1
4515;1;1;1;1;1;1;1
4516;1;1;1;1;1;1;1
4517;1;1;1;1;1;1;1
4518;1;1;1;1;1;1;1
4519;1;1;1;1;1;1;1
4520;1;1;1;1;1;1;1
4521;1;1;1;1;1;1;1
4522;1;1;1;1;1;1;1
4523;1;1;1;1;1;1;2
4524;1;1;1;1;1;1;2
4525;1;1;1;1;1;1;2
4526;1;1;1;1;1;1;1
4527;1;1;1;1;1;1;2
4528;1;1;1;1;1;1;2
4529;1;1;1;1;1;1;2
4530;1;1;1;1;1;1;3
4531;1;1;1;1;1;1;2
4532;1;1;1;1;1;1;3
4533;1;1;1;1;1;1;3
4534;1;1;1;1;1;1;1
4535;1;1;1;1;1;1;1
4536;0;1;1;1;1;1;0
4537;1;1;1;1;1;1;1
4538;1;1;1;1;1;1;2
4539;1;1;1;1;1;1;2
4540;1;1;1;1;1;1;2
4541;1;1;1;1;1;1;2
4542;1;1;1;1;1;1;2
4543;1;1;1;1;1;1;2
4544;1;1;1;1;1;1;3
4545;1;1;1;1;1;1;2
4546;1;1;1;1;1;1;2
4547;1;1;1;1;1;1;2
4548;1;1;1;1;1;1;3
4549;1;1;1;1;1;1;3
4550;1;1;1;1;1;1;2
4551;1;1;1;1;1;1;2
4552;1;1;1;1;1;1;3
4553;1;1;1;1;1;1;3
4554;1;1;1;1;1;1;4
4555;1;1;1;1;1;1;4
4556;1;1;1;1;1;1;3
4557;1;1;1;1;1;1;3
4558;1;1;1;1;1;1;3
4559;1;1;1;1;1;1;3
4560;1;1;1;1;1;1;5
4561;1;1;1;1;1;1;4
4562;1;1;1;1;1;1;3
4563;1;1;1;1;1;1;4
4564;1;1;1;1;1;1;4
4565;1;1;1;1;1;1;4
4566;1;1;1;1;1;1;4
4567;1;1;1;1;1;1;3
4568;1;1;1;1;1;1;3
4569;1;1;1;1;1;1;3
4570;1;1;1;1;1;1;2
4571;1;1;1;1;1;1;2
4572;1;1;1;1;1;1;2
4573;1;1;1;1;1;1;2
4574;1;1;1;1;1;1;2
4575;1;1;1;1;1;1;3
4576;1;1;1;1;1;1;2
4577;1;1;1;1;1;1;3
4578;1;1;1;1;1;1;4
4579;1;1;1;1;1;1;4
4580;1;1;1;1;1;1;4
4581;1;1;1;1;1;1;4
4582;1;1;1;1;1;1;4
4583;1;1;1;1;1;1;4
4584;1;1;1;1;1;1;4
4585;1;1;1;1;1;1;4
4586;1;1;1;1;1;1;5
4587;1;1;1;1;1;1;4
4588;1;1;1;1;1;1;4
4589;1;1;1;1;1;1;3
4590;1;1;1;1;1;1;3
4591;1;1;1;1;1;1;2
4592;1;1;1;1;1;1;3
4593;1;1;1;1;1;1;2
4594;1;1;1;1;1;1;3
4595;1;1;1;1;1;1;2
4596;1;1;1;1;1;1;2
4597;1;1;1;1;1;1;1
4598;1;1;1;1;1;1;1
4599;1;1;1;1;1;1;1
4600;1;1;1;1;1;1;1
4601;1;1;1;1;1;1;2
4602;1;1;1;1;1;1;3
4603;1;1;1;1;1;1;3
4604;1;1;1;1;1;1;3
4605;1;1;1;1;1;1;3
4606;1;1;1;1;1;1;4
4607;1;1;1;1;1;1;3
4608;1;1;1;1;1;1;3
4609;1;1;1;1;1;1;3
4610;1;1;1;1;1;1;3
4611;1;1;1;1;1;1;3
4612;1;1;1;1;1;1;3
4613;1;1;1;1;1;1;3
4614;1;1;1;1;1;1;3
4615;1;1;1;1;1;1;2
4616;1;1;1;1;1;1;2
4617;1;1;1;1;1;1;2
4618;1;1;1;1;1;1;1
4619;1;1;1;1;1;1;2
4620;1;1;1;1;1;1;2
4621;1;1;1;1;1;1;2
4622;1;1;1;1;1;1;2
4623;1;1;1;1;1;1;3
4624;1;1;1;1;1;1;3
4625;1;1;1;1;1;1;2
4626;1;1;1;1;1;1;2
4627;1;1;1;1;1;1;2
4628;1;1;1;1;1;1;2
4629;1;1;1;1;1;1;3
4630;1;1;1;1;1;1;3
4631;1;1;1;1;1;1;3
4632;1;1;1;1;1;1;3
4633;1;1;1;1;1;1;3
4634;1;1;1;1;1;1;3
4635;1;1;1;1;1;1;3
4636;1;1;1;1;1;1;3
4637;1;1;1;1;1;1;4
4638;1;1;1;1;1;1;5
4639;1;1;1;1;1;1;6
4640;1;1;1;1;1;1;6
4641;1;1;1;1;1;1;8
4642;1;1;1;1;1;1;8
4643;1;1;1;1;1;1;6
4644;1;1;1;1;0;0;6
4645;1;1;1;1;0;0;6
4646;1;1;1;1;0;0;5
4647;1;1;1;1;0;0;6
4648;1;1;1;1;0;0;7
4649;1;1;1;1;0;0;8
4650;1;1;1;1;0;0;7
4651;1;1;1;1;0;0;7
4652;1;1;1;1;0;0;6
4653;1;1;1;1;0;0;3
4654;1;1;1;1;0;0;2
4655;1;1;1;1;0;0;1
4656;0;1;1;1;0;0;0
4657;0;1;1;1;0;0;0
4658;0;1;1;1;0;0;0
4659;0;1;1;1;0;0;0
4660;0;1;1;1;0;0;0
4661;1;1;1;1;0;0;1
4662;0;1;1;1;0;0;0
4663;0;0;0;0;0;0;0
4664;0;0;0;0;0;0;0
4665;0;0;0;0;0;0;0
4666;1;0;0;0;0;0;1
4667;1;0;0;0;0;0;1
4668;0;0;0;0;0;0;0
4669;0;0;0;0;0;0;0
4670;0;0;0;0;0;0;0
4671;0;0;0;0;0;0;0
4672;1;0;0;0;0;0;1
4673;1;0;0;0;0;0;2
4674;0;0;0;0;0;0;0
4675;0;0;0;0;0;0;0
4676;0;0;0;0;0;0;0
4677;0;0;0;0;0;0;0
4678;0;1;0;0;0;0;0
4679;1;1;0;0;0;0;1
4680;1;1;0;0;0;0;1
4681;1;1;0;0;0;0;1
4682;0;1;0;0;0;0;0
4683;1;1;0;0;0;0;1
4684;0;1;0;0;0;0;0
4685;0;1;0;0;0;0;0
4686;0;1;0;0;0;0;0
4687;0;1;0;0;0;0;0
4688;0;1;0;0;0;0;0
4689;0;1;0;0;0;0;0
4690;0;1;0;0;0;0;0
4691;0;1;0;0;0;0;0
4692;0;1;0;0;0;0;0
4693;0;1;0;0;0;0;0
4694;0;1;0;0;0;0;0
4695;0;1;0;0;0;0;0
4696;0;1;0;0;0;0;0
4697;1;1;0;0;0;0;1
4698;0;1;0;0;0;0;0
4699;0;1;0;0;0;0;0
4700;0;1;0;0;0;0;0
4701;1;1;0;0;0;0;1
4702;0;1;0;0;0;0;0
4703;1;1;0;0;0;0;1
4704;1;1;0;0;0;0;1
4705;1;1;0;0;0;0;1
4706;1;1;0;0;0;0;1
4707;1;1;0;0;0;0;2
4708;1;1;0;0;0;0;3
4709;1;1;0;0;0;0;2
4710;1;1;0;0;0;0;1
4711;0;1;0;0;0;0;0
4712;0;1;0;0;0;0;0
4713;0;1;0;0;0;0;0
4714;0;1;0;0;0;0;0
4715;0;1;0;0;0;0;0
4716;0;1;0;0;0;0;0
4717;0;1;0;0;0;0;0
4718;0;1;0;0;0;0;0
4719;1;1;0;0;0;0;2
4720;1;1;0;0;0;0;2
4721;1;1;0;0;0;0;3
4722;1;1;0;0;0;0;4
4723;1;1;0;0;0;0;3
4724;1;1;0;0;0;0;3
4725;1;1;0;0;0;0;2
4726;0;1;0;0;0;0;0
4727;0;1;0;0;0;0;0
4728;1;1;0;0;0;0;2
4729;1;1;0;0;0;0;2
4730;1;1;0;0;0;0;2
4731;1;1;0;0;0;0;2
4732;1;1;0;0;0;0;2
4733;1;1;0;0;0;0;2
4734;1;1;0;0;0;0;2
4735;1;1;0;0;0;0;2
4736;1;1;0;0;0;0;1
4737;0;1;0;0;0;0;0
4738;0;1;0;0;0;0;0
4739;0;1;0;0;0;0;0
4740;0;1;0;0;0;0;0
4741;0;1;0;0;0;0;0
4742;0;1;0;0;0;0;0
4743;0;1;0;0;0;0;0
4744;0;1;0;0;0;0;0
4745;1;0;0;0;0;0;2
4746;1;0;0;0;0;0;2
4747;1;0;0;0;0;0;2
4748;1;0;0;0;0;0;3
4749;1;0;0;0;0;0;3
4750;1;0;0;0;0;0;1
4751;0;0;0;0;0;0;0
4752;0;0;0;0;0;0;0
4753;0;0;0;0;0;0;0
4754;0;0;0;0;0;0;0
4755;0;0;0;0;0;0;0
4756;0;0;0;0;0;0;0
4757;0;0;0;0;0;0;0
4758;0;1;0;0;0;0;0
4759;0;1;0;0;0;0;0
4760;0;1;0;0;0;0;0
4761;0;1;0;0;0;0;0
4762;0;1;0;0;0;0;0
4763;0;1;0;0;0;0;0
4764;0;1;0;0;0;0;0
4765;0;1;0;0;0;0;0
4766;0;1;0;0;0;0;0
4767;0;1;0;0;0;0;0
4768;0;1;0;0;0;0;0
4769;0;1;0;0;0;0;0
4770;0;1;0;0;0;0;0
4771;0;1;0;0;0;0;0
4772;0;1;0;0;0;0;0
4773;0;1;0;0;2;1;0
4774;0;1;0;0;2;1;0
4775;0;1;0;0;2;1;0
4776;0;1;0;0;2;1;0
4777;0;1;0;0;2;1;0
4778;0;1;0;0;2;1;0
4779;0;1;0;0;2;1;0
4780;0;1;0;0;2;1;0
4781;0;1;0;0;2;1;0
4782;0;1;0;0;2;1;0
4783;0;1;0;0;2;1;0
4784;0;1;0;0;2;1;0
4785;1;1;0;0;2;1;1
4786;1;1;0;0;2;1;3
4787;1;1;0;0;2;1;3
4788;1;1;0;0;2;1;4
4789;1;1;0;0;2;1;4
4790;1;1;0;0;2;1;6
4791;1;2;1;1;2;1;8
4792;1;2;1;1;2;1;9
4793;1;2;1;1;2;1;9
4794;1;2;1;1;2;1;9
4795;1;2;1;1;2;1;8
4796;1;2;1;1;2;1;7
4797;1;2;1;1;2;1;7
4798;1;2;1;1;2;1;8
4799;1;2;1;1;2;1;8
4800;1;2;1;1;2;1;9
4801;0;2;1;1;2;1;10
4802;0;2;1;1;2;1;10
4803;0;2;1;1;2;1;10
4804;0;2;1;1;2;1;10
4805;0;2;1;1;2;1;10
4806;0;2;1;1;2;1;11
4807;0;2;1;1;2;1;10
4808;0;2;1;1;2;1;10
4809;0;2;1;1;2;1;11
4810;0;2;1;1;2;1;12
4811;0;2;1;1;2;1;13
4812;0;2;1;1;2;1;13
4813;0;2;1;1;2;1;14
4814;0;2;1;1;2;1;14
4815;0;2;1;1;2;1;15
4816;0;2;1;1;2;1;16
4817;0;2;1;1;2;1;19
4818;0;2;1;1;2;1;19
4819;0;2;1;1;2;1;17
4820;0;2;1;1;2;1;19
4821;0;2;1;1;2;1;25
4822;0;2;1;1;2;1;22
4823;0;2;1;1;2;1;21
4824;0;2;1;1;2;1;22
4825;0;2;1;1;2;1;22
4826;0;2;1;1;2;1;22
4827;0;2;1;1;2;1;23
4828;0;2;1;1;2;1;21
4829;0;2;1;1;2;1;20
4830;0;2;1;1;2;1;19
4831;0;2;1;1;2;1;20
4832;0;2;1;1;2;1;21
4833;0;2;1;1;2;1;21
4834;0;2;1;1;2;1;20
4835;0;2;1;1;2;1;19
4836;0;2;1;1;2;1;16
4837;0;2;1;1;2;1;17
4838;0;2;1;1;2;1;15
4839;0;2;1;1;2;1;15
4840;0;2;1;1;2;1;14
4841;0;2;1;1;2;1;13
4842;0;2;1;1;2;1;13
4843;0;2;1;1;2;1;14
4844;0;2;1;1;2;1;15
4845;0;2;1;1;2;1;15
4846;0;2;1;1;2;1;14
4847;0;2;1;1;1;1;15
4848;0;2;1;1;1;1;18
4849;0;2;1;1;1;1;21
4850;0;2;1;1;1;1;22
4851;0;2;1;1;1;1;27
4852;0;2;1;1;1;1;30
4853;0;2;1;1;1;1;31
4854;0;2;1;1;1;1;34
4855;0;2;1;1;1;1;36
4856;0;2;1;1;1;1;36
4857;0;2;1;1;1;1;34
4858;0;2;1;1;1;1;31
4859;0;2;1;1;1;1;30
